entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot,atr,pnl,exit_reason,max_favorable,max_adverse
2026-02-24 07:28:00+00:00,2026-02-24 08:04:00+00:00,BUY,5181.431,5173.484736126523,5173.484736126523,5197.323527746953,0.1,7.94626387347649,-79.4626387347671,SL,2.4060000000008586,9.797999999999774
2026-02-24 08:17:00+00:00,2026-02-24 08:28:00+00:00,SELL,5168.126,5174.862598707824,5174.862598707824,5154.652802584353,0.1,6.736598707823876,-67.3659870782376,SL,3.1260000000002037,6.873999999999796
2026-02-25 08:12:00+00:00,2026-02-25 08:40:00+00:00,BUY,5188.495999999999,5192.612165895312,5192.612165895312,5197.7156682093755,0.1,4.609834104688258,41.16165895312406,SL,8.726000000000568,1.5929999999989377
2026-02-25 09:26:00+00:00,2026-02-25 09:50:00+00:00,BUY,5187.7339999999995,5189.021424904204,5189.021424904204,5196.7111501915915,0.1,4.488575095796222,12.87424904204272,SL,5.776000000000749,2.1149999999997817
2026-02-25 12:04:00+00:00,2026-02-25 12:33:00+00:00,BUY,5180.023999999999,5181.705262299564,5181.705262299564,5191.2274754008695,0.1,5.601737700435055,16.81262299564878,SL,7.2830000000003565,0.3309999999992215
2026-02-26 07:18:00+00:00,2026-02-26 07:55:00+00:00,SELL,5188.205,5185.04243533268,5185.04243533268,5177.220129334642,0.1,5.4924353326791975,31.625646673201118,SL,8.654999999999745,1.3460000000004584
2026-02-26 08:15:00+00:00,2026-02-26 08:26:00+00:00,BUY,5189.741,5184.1133214856745,5184.1133214856745,5200.996357028652,0.1,5.627678514325849,-56.27678514325453,SL,0.8029999999998836,7.846999999999753
2026-02-26 08:53:00+00:00,2026-02-26 09:49:00+00:00,SELL,5178.379000000001,5185.042323404074,5185.042323404074,5165.052353191855,0.1,6.663323404072629,-66.63323404072798,SL,4.707000000001244,6.755999999999403
2026-02-27 08:06:00+00:00,2026-02-27 10:08:00+00:00,SELL,5179.551,5175.965398685794,5175.965398685794,5169.8602026284125,0.1,4.845398685794109,35.85601314206542,SL,8.431000000000495,3.1019999999998618
2026-03-02 08:04:00+00:00,2026-03-02 08:37:00+00:00,BUY,5405.659,5408.919915630198,5408.919915630198,5421.171168739604,0.05,7.7560843698018065,16.30457815099362,SL,11.017000000000735,3.483999999999469
2026-03-02 08:47:00+00:00,2026-03-02 08:55:00+00:00,BUY,5405.898999999999,5397.087234256747,5397.087234256747,5423.522531486505,0.05,8.811765743252415,-44.058828716260905,SL,5.220000000000255,11.84099999999944
2026-03-02 13:35:00+00:00,2026-03-02 13:45:00+00:00,BUY,5403.509999999999,5391.8742346787885,5391.8742346787885,5426.781530642421,0.05,11.635765321210714,-58.178826606053924,SL,3.6880000000010114,11.896999999999025
2026-03-03 07:00:00+00:00,2026-03-03 07:19:00+00:00,SELL,5306.649,5319.918492228623,5319.918492228623,5280.110015542754,0.1,13.269492228623198,-132.69492228622767,SL,0.4260000000003856,13.534999999999854
2026-03-03 07:29:00+00:00,2026-03-03 07:38:00+00:00,SELL,5313.383000000001,5323.698047221785,5323.698047221785,5292.752905556433,0.1,10.315047221783884,-103.1504722178397,SL,0.0,11.548999999999069
2026-03-03 07:50:00+00:00,2026-03-03 08:15:00+00:00,BUY,5327.839,5319.152272559516,5319.152272559516,5345.212454880968,0.1,8.686727440484168,-86.86727440483992,SL,7.7979999999997744,10.157000000000153
2026-03-04 07:20:00+00:00,2026-03-04 08:04:00+00:00,BUY,5167.558,5157.896549545587,5157.896549545587,5186.880900908825,0.1,9.661450454412865,-96.6145045441317,SL,8.38299999999981,10.707000000000335
2026-03-04 08:18:00+00:00,2026-03-04 08:24:00+00:00,SELL,5157.039000000001,5166.16751197373,5166.16751197373,5138.781976052542,0.1,9.128511973729687,-91.28511973729474,SL,4.744000000000597,11.488999999999578
2026-03-04 08:35:00+00:00,2026-03-04 08:54:00+00:00,BUY,5168.295,5173.365370617646,5173.365370617646,5185.988258764709,0.1,8.846629382354516,50.70370617645494,SL,13.917000000000371,1.2470000000002983
2026-03-05 07:17:00+00:00,2026-03-05 08:04:00+00:00,BUY,5163.987999999999,5155.140924411554,5155.140924411554,5181.68215117689,0.1,8.847075588445417,-88.47075588445477,SL,3.899000000000342,9.4399999999996
2026-03-05 08:39:00+00:00,2026-03-05 08:46:00+00:00,SELL,5159.784000000001,5167.944602085692,5167.944602085692,5143.462795828617,0.1,8.160602085691824,-81.60602085691609,SL,1.5730000000003201,8.338999999999032
2026-03-05 09:03:00+00:00,2026-03-05 09:08:00+00:00,BUY,5165.423,5179.756891561357,5167.281054219322,5179.756891561357,0.1,7.166945780678617,143.33891561357632,TP,14.949999999999818,2.436999999999898
2026-03-06 07:27:00+00:00,2026-03-06 07:58:00+00:00,SELL,5115.004000000001,5120.601005465204,5120.601005465204,5103.809989069594,0.1,5.597005465203606,-55.970054652034385,SL,7.1490000000012515,5.706999999999425
2026-03-06 08:12:00+00:00,2026-03-06 08:16:00+00:00,SELL,5111.6810000000005,5117.213366143562,5117.213366143562,5100.616267712877,0.1,5.532366143561772,-55.32366143561376,SL,1.1770000000005894,5.949999999999818
2026-03-06 08:48:00+00:00,2026-03-06 09:09:00+00:00,SELL,5111.076,5098.268808697638,5105.552595651181,5098.268808697638,0.1,6.403595651181021,128.07191302362298,TP,13.381000000000313,0.6109999999998763
2026-03-09 07:12:00+00:00,2026-03-09 08:02:00+00:00,SELL,5098.569,5107.5298833820025,5107.5298833820025,5080.647233235996,0.05,8.960883382001917,-44.80441691001034,SL,5.15900000000056,9.585000000000036
2026-03-09 08:19:00+00:00,2026-03-09 08:34:00+00:00,SELL,5100.848,5095.501624082751,5095.501624082751,5084.192751834497,0.05,8.327624082751104,26.73187958624567,SL,13.673999999999978,0.3419999999996435
2026-03-09 09:03:00+00:00,2026-03-09 09:08:00+00:00,SELL,5099.325000000001,5107.592676556686,5107.592676556686,5082.78964688663,0.05,8.267676556685073,-41.3383827834241,SL,4.386000000000422,9.435999999999694
2026-03-10 07:03:00+00:00,2026-03-10 07:09:00+00:00,BUY,5176.128,5171.749955433831,5171.749955433831,5184.884089132338,0.1,4.3780445661690095,-43.78044566168683,SL,2.9200000000000728,4.540999999999258
2026-03-10 07:40:00+00:00,2026-03-10 08:22:00+00:00,BUY,5175.913,5177.880645130851,5177.880645130851,5188.421709738297,0.1,6.254354869148854,19.676451308514515,SL,9.294000000000779,2.337999999999738
2026-03-10 08:58:00+00:00,2026-03-10 10:01:00+00:00,BUY,5185.835,5179.746659269851,5179.746659269851,5198.011681460298,0.1,6.088340730148814,-60.88340730148958,SL,3.4290000000000873,6.618999999999687
2026-03-11 07:08:00+00:00,2026-03-11 07:37:00+00:00,SELL,5198.627,5188.250322886073,5194.669338556963,5188.250322886073,0.1,5.188338556963661,103.76677113927144,TP,13.246000000000095,1.2819999999992433
2026-03-11 09:19:00+00:00,2026-03-11 09:32:00+00:00,SELL,5185.8,5191.14994133828,5191.14994133828,5175.100117323441,0.1,5.349941338279632,-53.49941338279678,SL,0.5910000000003492,7.585000000000036
2026-03-11 09:46:00+00:00,2026-03-11 09:52:00+00:00,BUY,5193.772999999999,5188.933673913759,5188.933673913759,5203.45165217248,0.1,4.839326086240419,-48.39326086240362,SL,0.0,5.935999999998785
2026-03-12 08:49:00+00:00,2026-03-12 09:21:00+00:00,BUY,5179.7519999999995,5175.056260681066,5175.056260681066,5189.143478637866,0.1,4.695739318933032,-46.957393189331924,SL,1.5390000000006694,5.300999999999476
2026-03-12 12:45:00+00:00,2026-03-12 12:58:00+00:00,BUY,5175.656999999999,5179.912413514469,5179.912413514469,5186.942172971062,0.1,5.64258648553123,42.55413514470092,SL,9.898000000001048,0.9579999999996289
2026-03-12 13:08:00+00:00,2026-03-12 13:16:00+00:00,BUY,5181.445,5175.468266160726,5175.468266160726,5193.398467678548,0.1,5.976733839274144,-59.767338392739475,SL,4.344000000000051,6.302999999999884
2026-03-13 07:39:00+00:00,2026-03-13 08:02:00+00:00,SELL,5088.137000000001,5074.396889104186,5084.723055447907,5074.396889104186,0.1,6.870055447907294,137.40110895814723,TP,14.106000000000677,4.542999999999665
2026-03-13 08:42:00+00:00,2026-03-13 08:51:00+00:00,SELL,5078.861000000001,5086.601617379436,5086.601617379436,5063.379765241131,0.1,7.740617379434958,-77.40617379435207,SL,3.0120000000006257,8.198999999999614
2026-03-13 09:53:00+00:00,2026-03-13 10:16:00+00:00,SELL,5090.59,5096.466598130272,5096.466598130272,5078.836803739456,0.1,5.876598130272307,-58.76598130272214,SL,4.770000000000437,5.942000000000007
2026-03-16 07:03:00+00:00,2026-03-16 07:15:00+00:00,SELL,5013.906,5000.883055819354,5020.417472090323,5000.883055819354,0.05,6.511472090323129,65.11472090322968,TP,13.125,2.4049999999997453
2026-03-16 08:26:00+00:00,2026-03-16 08:49:00+00:00,SELL,4996.916,4992.8081077401075,4992.8081077401075,4980.7837845197855,0.05,8.066107740107553,20.53946129946326,SL,12.173999999999978,3.9030000000002474
2026-03-16 12:00:00+00:00,2026-03-16 12:06:00+00:00,SELL,4994.941000000001,5002.5163551119595,5002.5163551119595,4979.790289776083,0.05,7.575355111958808,-37.87677555979372,SL,0.0,8.430999999999585
2026-03-17 07:03:00+00:00,2026-03-17 07:27:00+00:00,SELL,5012.434,5017.808581857386,5017.808581857386,5001.684836285227,0.1,5.374581857386552,-53.74581857386147,SL,3.6220000000002983,6.25
2026-03-17 07:56:00+00:00,2026-03-17 08:22:00+00:00,BUY,5021.947999999999,5024.502791154438,5024.502791154438,5032.198417691125,0.1,5.125208845562491,25.547911544381353,SL,7.680000000000291,2.9489999999996144
2026-03-17 08:47:00+00:00,2026-03-17 09:07:00+00:00,BUY,5022.330999999999,5016.868311594114,5016.868311594114,5033.25637681177,0.1,5.462688405885073,-54.626884058852745,SL,3.665000000000873,5.67699999999877
2026-03-18 07:23:00+00:00,2026-03-18 07:36:00+00:00,BUY,5008.209,5004.681390152586,5004.681390152586,5015.264219694828,0.1,3.5276098474143094,-35.27609847414169,SL,1.5430000000005748,3.5559999999995853
2026-03-18 09:06:00+00:00,2026-03-18 09:20:00+00:00,SELL,4990.236000000001,4989.3612000093,4989.3612000093,4980.897599981402,0.1,4.669200009299437,8.747999907009216,SL,5.5440000000007785,3.2049999999990177
2026-03-18 09:39:00+00:00,2026-03-18 10:13:00+00:00,SELL,4993.195000000001,4991.373094708296,4991.373094708296,4984.776810583408,0.1,4.209094708296063,18.21905291704752,SL,6.031000000000859,2.021999999999025
2026-03-19 09:24:00+00:00,2026-03-19 10:20:00+00:00,SELL,4710.438,4674.925362119382,4706.092318940309,4674.925362119382,0.1,17.756318940309015,355.1263788061806,TP,39.60900000000038,15.556999999999789
2026-03-19 13:30:00+00:00,2026-03-19 13:54:00+00:00,SELL,4569.171,4597.248301954967,4597.248301954967,4513.016396090065,0.1,28.077301954967375,-280.77301954966975,SL,30.42200000000048,29.465000000000146
2026-03-19 15:26:00+00:00,2026-03-19 15:50:00+00:00,SELL,4598.179,4586.354501068464,4586.354501068464,4557.665997863072,0.1,20.25650106846379,118.24498931536256,SL,32.08100000000013,7.270999999999731
2026-03-20 07:09:00+00:00,2026-03-20 07:37:00+00:00,SELL,4681.775000000001,4692.00390085543,4692.00390085543,4661.31719828914,0.1,10.22890085543021,-102.28900855429856,SL,6.175000000000182,10.47399999999925
2026-03-20 08:34:00+00:00,2026-03-20 08:45:00+00:00,BUY,4708.572999999999,4698.127563268505,4698.127563268505,4729.46387346299,0.1,10.445436731495107,-104.45436731494738,SL,0.9970000000002983,15.656999999999243
2026-03-20 08:58:00+00:00,2026-03-20 09:46:00+00:00,SELL,4691.076,4669.257751597441,4681.68512420128,4669.257751597441,0.1,10.90912420127981,218.1824840255922,TP,22.899000000000342,9.327000000000226
2026-03-23 07:42:00+00:00,2026-03-23 07:48:00+00:00,SELL,4190.435,4229.145183682345,4229.145183682345,4113.01463263531,0.05,38.71018368234525,-193.55091841172452,SL,0.693000000000211,42.4399999999996
2026-03-23 09:42:00+00:00,2026-03-23 10:02:00+00:00,SELL,4231.5960000000005,4257.386531001287,4257.386531001287,4180.014937997428,0.05,25.79053100128618,-128.9526550064329,SL,8.154000000000451,27.506999999999607
2026-03-23 12:03:00+00:00,2026-03-23 12:42:00+00:00,BUY,4361.48,4440.307379913492,4392.8013100432545,4440.307379913492,0.05,39.413689956746104,394.1368995674611,TP,80.36000000000058,24.685999999999694
2026-03-24 07:41:00+00:00,2026-03-24 07:53:00+00:00,BUY,4406.862,4431.633880073466,4417.7090599632675,4431.633880073466,0.1,12.385940036732993,247.71880073465584,TP,25.6220000000003,7.041000000000167
2026-03-24 08:05:00+00:00,2026-03-24 08:20:00+00:00,BUY,4412.199,4398.758206705436,4398.758206705436,4439.080586589125,0.1,13.44079329456283,-134.40793294563264,SL,8.756000000000313,17.97699999999986
2026-03-24 08:39:00+00:00,2026-03-24 08:49:00+00:00,SELL,4397.424,4409.566748226312,4409.566748226312,4373.138503547376,0.1,12.142748226311966,-121.42748226311598,SL,1.318000000000211,13.546000000000276
2026-03-25 07:10:00+00:00,2026-03-25 07:23:00+00:00,BUY,4553.445,4556.238728134498,4556.238728134498,4567.625543731003,0.1,7.090271865501563,27.937281344984516,SL,9.884000000000015,3.9609999999993306
2026-03-25 07:38:00+00:00,2026-03-25 07:57:00+00:00,BUY,4546.142,4538.33038449283,4538.33038449283,4561.765231014341,0.1,7.8116155071705355,-78.11615507170245,SL,6.298999999999978,8.43499999999949
2026-03-25 08:10:00+00:00,2026-03-25 08:36:00+00:00,BUY,4557.525,4558.808352815365,4558.808352815365,4575.368294369268,0.1,8.921647184634374,12.833528153651061,SL,10.204999999999927,4.359999999999673
2026-03-26 07:01:00+00:00,2026-03-26 07:23:00+00:00,SELL,4453.7880000000005,4450.388378328734,4450.388378328734,4430.565243342534,0.1,11.611378328733405,33.996216712666865,SL,15.011000000000422,6.8969999999999345
2026-03-26 08:02:00+00:00,2026-03-26 08:17:00+00:00,SELL,4451.204000000001,4443.942019764456,4443.942019764456,4431.595960471089,0.1,9.804019764455818,72.61980235544799,SL,17.066000000000713,6.207999999999629
2026-03-26 09:07:00+00:00,2026-03-26 10:22:00+00:00,SELL,4426.659000000001,4440.513978021549,4440.513978021549,4398.9490439569045,0.1,13.854978021547975,-138.5497802154805,SL,12.314000000000306,16.23199999999906
2026-03-27 07:07:00+00:00,2026-03-27 08:01:00+00:00,SELL,4452.8060000000005,4450.827622744287,4450.827622744287,4436.398754511427,0.1,8.203622744286857,19.783772557138946,SL,10.182000000000698,5.4979999999995925
2026-03-27 09:20:00+00:00,2026-03-27 09:32:00+00:00,SELL,4430.089,4437.433991129227,4437.433991129227,4415.399017741545,0.1,7.344991129227372,-73.4499112922731,SL,0.02400000000034197,8.292000000000371
2026-03-27 09:45:00+00:00,2026-03-27 10:26:00+00:00,SELL,4430.438,4429.7086277390545,4429.7086277390545,4418.368744521892,0.1,6.034627739054193,7.293722609456381,SL,6.764000000000124,2.5590000000001965
2026-03-30 07:05:00+00:00,2026-03-30 07:34:00+00:00,BUY,4526.525,4517.749644485251,4517.749644485251,4544.075711029496,0.05,8.775355514748359,-43.87677757374149,SL,8.385000000000218,10.740999999999985
2026-03-30 07:55:00+00:00,2026-03-30 08:23:00+00:00,BUY,4527.588,4530.240500387805,4530.240500387805,4541.482999224391,0.05,6.947499612195719,13.262501939025242,SL,9.600000000000364,2.800999999999476
2026-03-30 08:38:00+00:00,2026-03-30 09:12:00+00:00,BUY,4535.750999999999,4528.675475651812,4528.675475651812,4549.902048696374,0.05,7.075524348187021,-35.377621740935865,SL,4.9190000000007785,7.822999999999411
2026-03-31 07:42:00+00:00,2026-03-31 08:08:00+00:00,BUY,4557.937999999999,4572.004807126778,4564.35359643661,4572.004807126778,0.1,7.03340356338963,140.66807126779167,TP,15.22400000000107,1.0709999999990032
2026-03-31 12:18:00+00:00,2026-03-31 13:03:00+00:00,BUY,4579.442,4568.352990291355,4568.352990291355,4601.620019417289,0.1,11.08900970864454,-110.89009708644882,SL,10.440999999999804,11.61700000000019
2026-03-31 13:14:00+00:00,2026-03-31 13:31:00+00:00,BUY,4581.419,4571.993955764618,4571.993955764618,4600.269088470765,0.1,9.425044235382645,-94.25044235382303,SL,6.488000000000284,10.091999999999643
2026-04-01 07:18:00+00:00,2026-04-01 07:33:00+00:00,BUY,4716.009,4732.1167519525825,4722.109124023708,4732.1167519525825,0.1,8.05387597629111,161.07751952582475,TP,20.233000000000175,0.8739999999997963
2026-04-01 07:56:00+00:00,2026-04-01 08:11:00+00:00,BUY,4713.348,4715.700548106586,4715.700548106586,4734.270903786829,0.1,10.461451893414452,23.525481065862554,SL,12.814000000000306,3.005000000000109
2026-04-01 08:24:00+00:00,2026-04-01 08:41:00+00:00,BUY,4728.576999999999,4730.791494635902,4730.791494635902,4747.756010728194,0.1,9.589505364097636,22.144946359030655,SL,11.804000000000997,2.2859999999991487
2026-04-02 08:47:00+00:00,2026-04-02 09:11:00+00:00,SELL,4628.829000000001,4622.442342701592,4622.442342701592,4609.964314596817,0.1,9.432342701591994,63.86657298408864,SL,15.819000000000415,4.4979999999995925
2026-04-02 09:23:00+00:00,2026-04-02 09:40:00+00:00,SELL,4627.698,4624.4838883524335,4624.4838883524335,4609.422223295132,0.1,9.137888352434008,32.14111647566824,SL,12.430000000000291,1.8999999999996362
2026-04-02 09:56:00+00:00,2026-04-02 10:05:00+00:00,SELL,4622.908,4631.33898037489,4631.33898037489,4606.046039250223,0.1,8.430980374889012,-84.30980374889259,SL,4.602000000000771,12.411999999999352
2026-04-06 07:11:00+00:00,2026-04-06 07:30:00+00:00,SELL,4652.977000000001,4652.0935486074695,4652.0935486074695,4638.673902785063,0.05,7.151548607469239,4.417256962656211,SL,8.035000000000764,2.7809999999990396
2026-04-06 07:41:00+00:00,2026-04-06 07:50:00+00:00,BUY,4659.277999999999,4672.73594226541,4665.140028867295,4672.73594226541,0.05,6.728971132705103,67.28971132705284,TP,17.640000000000327,0.15799999999944703
2026-04-06 09:51:00+00:00,2026-04-06 09:54:00+00:00,BUY,4698.862,4693.415256939644,4693.415256939644,4709.755486120713,0.05,5.446743060356154,-27.233715301781558,SL,0.7139999999999418,7.244999999999891
2026-04-07 07:09:00+00:00,2026-04-07 07:23:00+00:00,BUY,4654.2339999999995,4648.164061423779,4648.164061423779,4666.373877152441,0.1,6.0699385762211415,-60.69938576220921,SL,2.848000000000866,8.654999999999745
2026-04-07 07:40:00+00:00,2026-04-07 08:02:00+00:00,SELL,4644.584000000001,4651.087938648231,4651.087938648231,4631.57612270354,0.1,6.503938648230268,-65.03938648230361,SL,5.7060000000010405,15.54699999999957
2026-04-07 09:34:00+00:00,2026-04-07 09:39:00+00:00,BUY,4683.312,4675.262078714866,4675.262078714866,4699.411842570266,0.1,8.049921285133271,-80.4992128513368,SL,1.0320000000001528,8.721999999999753
2026-04-08 08:01:00+00:00,2026-04-08 08:25:00+00:00,BUY,4813.036,4805.738861997351,4805.738861997351,4827.6302760052995,0.1,7.297138002649553,-72.97138002649262,SL,6.904999999999745,11.788000000000466
2026-04-08 12:11:00+00:00,2026-04-08 12:19:00+00:00,BUY,4800.834,4793.341670369875,4793.341670369875,4815.81865926025,0.1,7.492329630124811,-74.92329630124914,SL,6.269000000000233,8.358000000000175
2026-04-08 12:37:00+00:00,2026-04-08 13:31:00+00:00,BUY,4796.244,4785.721927520187,4785.721927520187,4817.288144959626,0.1,10.522072479813012,-105.22072479812779,SL,10.418000000000575,17.256999999999607
2026-04-09 07:21:00+00:00,2026-04-09 07:34:00+00:00,SELL,4713.356000000001,4721.303855730957,4721.303855730957,4697.460288538086,0.1,7.947855730957052,-79.4785573095669,SL,7.684000000001106,9.011999999999716
2026-04-09 07:50:00+00:00,2026-04-09 07:58:00+00:00,SELL,4712.533,4721.021891691798,4721.021891691798,4695.555216616404,0.1,8.488891691797923,-84.88891691798017,SL,0.8630000000002838,9.047999999999774
2026-04-09 08:10:00+00:00,2026-04-09 08:59:00+00:00,BUY,4725.173,4726.108753094135,4726.108753094135,4739.3694938117305,0.1,7.098246905865416,9.357530941351797,SL,8.03400000000056,4.996000000000095
2026-04-10 07:21:00+00:00,2026-04-10 07:38:00+00:00,SELL,4751.404,4756.997845448239,4756.997845448239,4740.216309103524,0.1,5.593845448238411,-55.93845448238426,SL,0.15800000000035652,5.8989999999994325
2026-04-10 07:57:00+00:00,2026-04-10 08:21:00+00:00,SELL,4749.928000000001,4746.632122274357,4746.632122274357,4740.987755451287,0.1,4.470122274356797,32.9587772564355,SL,7.766000000000531,3.313999999999396
2026-04-10 08:34:00+00:00,2026-04-10 08:47:00+00:00,SELL,4749.952,4740.810366609915,4745.5078166950425,4740.810366609915,0.1,4.5708166950426525,91.4163339008519,TP,16.918000000000575,2.2839999999996508
2026-04-13 07:10:00+00:00,2026-04-13 07:55:00+00:00,BUY,4729.710999999999,4733.8041103932765,4733.8041103932765,4742.242779213447,0.05,6.265889606723549,20.465551966385647,SL,10.359000000000378,4.708999999998923
2026-04-13 08:07:00+00:00,2026-04-13 08:40:00+00:00,BUY,4734.625999999999,4728.960795641652,4728.960795641652,4745.956408716694,0.05,5.6652043583472205,-28.32602179173591,SL,1.5170000000007349,8.458999999998923
2026-04-13 08:50:00+00:00,2026-04-13 09:29:00+00:00,SELL,4726.158,4714.394402744952,4721.932798627525,4714.394402744952,0.05,5.88179862752423,58.81798627524404,TP,12.221000000000458,2.5059999999994034
